servreqid,text,id,label,newlabel,newid
227586399,This is one of the only lights on our street and it is very dark and scary out there without it working. Will you please repair quickly? ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
226946826,"too blue led, others are warm ",SCL-Streetlight Report,13,13,SCL-Streetlight Report
233111269,I have reported this light being out since last September. ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
204909695," the lighting on both sides of this path in btw the Cheasty greenspace are not effective, especially on the north side where there is a stretch of complete darkness after sundown. This is dangerous for residents and where a lot of dumping occurs as well.",SCL-Streetlight Report,13,13,SCL-Streetlight Report
197036366, Can you please install a light deflector or shield on this street light. It shines directly into the bedrooms of the houses across the street.,SCL-Streetlight Report,13,13,SCL-Streetlight Report
228878862,"Noted above, 2 adjacent light at the corner of 43rd Ave. NE and NE 42nd Street are out, making for a very dark area and a safety hazard.   PLEASE repair these! ",SCL-Streetlight Report,13,13,SCL-Streetlight Report
216191234,Light not on in evening when all others are ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
246625695,Light has been out for 3 months. This is the 2nd request to replace or fix. ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
205344115,Streetlight ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
227231840,All of these types of lights between 7th and Maynard are out. All 3 of them. ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
237961619, Flashing streetlight.,CSB-General Inquiry,7,13,SCL-Streetlight Report
240296516,The pole has an open plate at the bottom with loose wire hanging out. ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
230514290,Pole has no seven digit number. Has 3902. Top of stairs at parking lot on magnolia blvd ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
234693606,"My wife reported this, and received a note yesterday that the issue has been addressed. But the lights are still not functioning (tested last night at 10PM).  As far as I can tell, all the other streetlights on Harvard are functioning except these four, beginning at E Hamlin and moving north. Thank you very much. ",SCL-Streetlight Report,13,13,SCL-Streetlight Report
219995487,LIGHT SHINES RIGHT INTO LIVING ROOM - WOULD LIKE A SHIELD INSTALLED TO PREVENT BRIGHT LED LIGHT FROM ILLUMINATING THE INTERIOR OF MY HOUSE ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
223987773,3 lights in a row are out. The ones on Poles 1409169 and 1409171 have been reported.  This is the middle light on Pole 1409170 on the corner of W Viewmont Way W and W Bertona.  These are all high pressure sodium lights.  It would really help me if the one in front of my house (Pole 1409171 @ 3250 W Viewmont Way W) could be repaired instead of replaced with an LED light because LED lights make me sick.  Thanks! ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
203977104," This stretch of street is so dark and dangerous! No sidewalk, muddy footing, poor sight lines--can we get a streetlight? It can be busy with foot traffic, as it is near a bus staging area for several routes from north Seattle. It is pitch black at night between 17th NE and 19th NE. Plus cars speed through the unmarked intersections in that area -- but that's a topic for another time!  Thanks!! Happy holidays...",SCL-Streetlight Report,13,13,SCL-Streetlight Report
229883484,Street light at stair climb out. This is the center light half way up the stairs adjacent to the middle landing. This light has been out for over a year. This light does not show up in the ArcGIS database but is in the public right of way and was installed when the city built the stair climb some years back. The pole number provided is the nearest that shows up in. The database and is not of the fixture that is out. Thank you ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
204060129,Street light out ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
219551166,A1190177 Light Out ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
195476104,missing street lamp and pole Festival Street in Georgetown. Corner of S Bailey and 12th Ave S ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
217685217, Light is extremely bright and glaring into apartments,SCL-Streetlight Report,13,13,SCL-Streetlight Report
219777872,1302 Madison pole address of out streetlight. Ped-scale lamp on adjacent wooden pole also out. No 7 on either. ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
238819722,Light out ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
239080312,Very dark- only light on the block- thanks for replacing the bulb ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
202759588, Street light overhead is out,SCL-Streetlight Report,13,13,SCL-Streetlight Report
249951794," Street light will not turn off during day light hours, please repair, waste of electricity.",CSB-General Inquiry,7,13,SCL-Streetlight Report
242748231,Street light is not working and has not been working for over a year ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
244455255,Light out ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
245658430,Blinking streetlight ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
194747741,"Out for over a month, reported it two weeks ago. ",SCL-Streetlight Report,13,13,SCL-Streetlight Report
203037751,Flood light on pole is out.  Flood light number  11576 ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
238974047,Please disregard my previous report that this light is out.  It finally came on.  Sorry. ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
229055457, I was on my building's roof top 41st floor (intersection sixth and bell) and noticed the seattle tower did not have its red aviation lights on.,CSB-General Inquiry,7,13,SCL-Streetlight Report
227675082,Light pole leaning over ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
232210659,The street light does not stay on consistently at dark. ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
231328400,Only street light on the block is out. I reported this a month and a half ago but since no response I am reporting it again. ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
216209883,A tree has fallen across the power line to the light pole. It on the north set of steps on the Magnolia bluff. I didn't have my phone to take a picture. ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
217931529,Streetlight out.  No tag.  NE corner on NE 45th & University Way...one East of1334856 ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
242308152,Out ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
206405682,Middle bulb out ,SCL-Streetlight Report,13,13,SCL-Streetlight Report
208635087, park bench totally broken,CSB-General Inquiry,7,6,SPR-Maintenance
230675256, Water leak at Washington Park play fields in the arboretum,CSB-General Inquiry,7,6,SPR-Maintenance
223334750, Damaged fencing in Ravenna / Cowen park trail,CSB-General Inquiry,7,6,SPR-Maintenance
225051828, Broken fence on a steep decline along the west side of the park,CSB-General Inquiry,7,6,SPR-Maintenance
196810769, Salmon Bay Park bathroom light broken. Outside women's restroom.,CSB-General Inquiry,7,6,SPR-Maintenance
195473025, Tree over trail,CSB-General Inquiry,7,6,SPR-Maintenance
225956894, Someone knocked over a sculpture in Sam Smith Park,CSB-General Inquiry,7,6,SPR-Maintenance
200621217,"alley between 2nd ave w and 3rd ave w, between W Smith and W McGraw. ",SCL-Streetlight Report,13,11,SDOT-Pothole
215765508,"Also potholes on street in front of 11828, 11848, 11854 all on 56th Pl S ",SDOT-Pothole,11,11,SDOT-Pothole
238422090,This is a map with the location of the large and deep pot hole. ,SDOT-Pothole,11,11,SDOT-Pothole
220836438,the potholes interfere with vehicle ingress/egress access to the alley ,SDOT-Pothole,11,11,SDOT-Pothole
206761498,On 3/7/2019 I hit the pothole on address chosen and my tire 20 minutes later was flat due to the bending of my rim after hitting the pothole. ,SDOT-Pothole,11,11,SDOT-Pothole
212745101,"SDCI was notified of the overgrown vegetation.  SDOT-Please address oncoming traffic issue. This truck is legally parked, but I can't see oncoming traffic at all pulling out of my driveway. I've contacted the city through this app before but wasn't contacted with any follow-up. I assure you, a potentially fatal collision is an inevitability if this problem isn't addressed. I am a highly responsible driver, and have nearly been in multiple accidents because of the virtual lack of visibility here. Please, please help before someone gets seriously hurt. 

The best solution I can think of is to make that stretch a no parking zone, but perhaps you'll have another solution. Anything that allows visibility of oncoming traffic! 

Thank you very much, 
Brianne Ryan",CSB-General Inquiry,7,12,SEA-Overgrown Vegetation
244171515, Tree topping that is possibly in greenbelt.  Hard to determine exact location from down on Seaview Ave.,CSB-General Inquiry,7,12,SEA-Overgrown Vegetation
244914351,BKE2980 and 6G9172 ,SDOT-Abandoned Vehicle,2,12,SEA-Overgrown Vegetation
228693365,**REPORTED SEE WO#11480313** ,SPU-Graffiti Report,0,12,SEA-Overgrown Vegetation
246926201,3423 thorndyke Ave W ,SDOT-Abandoned Vehicle,2,12,SEA-Overgrown Vegetation
235645350,5264 7/6 @ 1335 Q ,SPD-Parking Enforcement,4,12,SEA-Overgrown Vegetation
193637963, Leaning tree over busy road,CSB-General Inquiry,7,12,SEA-Overgrown Vegetation
218389725,reported this at least once before  **see wo#10497665 ,SPU-Graffiti Report,0,12,SEA-Overgrown Vegetation
247610151,See CSR 103380 ,SPD-Parking Enforcement,4,12,SEA-Overgrown Vegetation
223513770,photo attached ,SPU-Illegal Dumping Report,3,12,SEA-Overgrown Vegetation
197054319," Weeds are overgrown so drivers cannot see oncoming vehicles when trying to exit street. It's a very dangerous corner as it is, but the weeds make it even more difficult to exit Keppler onto Rainier Avenue South safely.",CSB-General Inquiry,7,12,SEA-Overgrown Vegetation
196527646, Massive vegetation over growth on sidewalk!,CSB-General Inquiry,7,12,SEA-Overgrown Vegetation
211230558, Plants on sidewalk,CSB-General Inquiry,7,12,SEA-Overgrown Vegetation
210776441, Sidewalk becoming blocked by over growth of bushes.,SEA-Overgrown Vegetation,12,12,SEA-Overgrown Vegetation
248366023,VIN: 2G1WV57M291201980 ,SDOT-Abandoned Vehicle,2,2,SDOT-Abandoned Vehicle
249945209, Junk vehicle parked for weeks with trash building up,CSB-General Inquiry,7,2,SDOT-Abandoned Vehicle
249265681,PEO Zahalka checked on 8-9-22.Gone ,SDOT-Abandoned Vehicle,2,2,SDOT-Abandoned Vehicle
233611093," Car has been abandoned for months with a big trailer hitched to it, blocking a huge amount of the street.",CSB-General Inquiry,7,2,SDOT-Abandoned Vehicle
231787360, Abandoned car with dumped refuse and hazardous material. Public health hazard.,CSB-General Inquiry,7,2,SDOT-Abandoned Vehicle
216767074,RV moved to another location on 11/1. ,SPD-Parking Enforcement,4,2,SDOT-Abandoned Vehicle
228300478," Abandoned vehicle - looks like someone crashed it, airbags out, hasn't been moved in weeks",CSB-General Inquiry,7,2,SDOT-Abandoned Vehicle
